WKT;project_id;name;city;energy;type_solar_id;status_project_id;developer_id;wind_model_id
POINT (4.6816014 49.5807883);1530;Ailes de la Vence;Chagny, Bouvellemont;WIND;;1;NULL;37
POINT (0.17681 45.9607);1531;Combusins;Salles-de-Villefagnan;WIND;;1;4;92
POINT (-2.45072364807128 47.5180122347786);1532;Muzillac;Muzillac;WIND;;1;161;2
POINT (-2.31 48.13);1533;Mauron;Mauron;WIND;;1;169;58
POINT (-0.1462942 47.0851942);1534;Antoigné;Antoigné;WIND;;1;174;41
POINT (2.79499053955078 44.1537603002301);1535;Levézou Salles-Curan;Salles-Curan;WIND;;1;48;140
POINT (2.68474102020263 44.0813272003655);1536;Lestrade;Lestrade-et-Thouels;WIND;;1;103;40
POINT (0.17681 45.9607);1537;Jaladeaux;Salles-de-Villefagnan;WIND;;1;4;92
POINT (0.1201484 45.8220322);1538;Villemur;Xambes;WIND;;1;4;92
POINT (0.1133352 45.8175215);1539;Xambes;Xambes;WIND;;1;4;92
POINT (-3.2983731 48.2641138);1540;Ker Rose;Kergrist-Moëlou, Ker Rose, Plounevez;WIND;;1;7;41
POINT (-4.09888744354248 48.167974528776);1541;Cast;Cast;WIND;;1;101;91
POINT (-4.74879741668701 48.4304250201123);1542;Plouarzel II;Plouarzel;WIND;;1;36;54
POINT (-1.2115709 47.4646273);1543;Mésanger II;Pouillé-les-Coteaux;WIND;;1;59;40
POINT (1.93561077117919 48.2568556440943);1544;Le Bois Cheneau;Barmainville, Oinville-Saint-Liphard, Rouvray-Saint-Denis;WIND;;1;84;41
POINT (-1.31050586700439 49.2853594989758);1545;Méautis;Auvers, Méautis;WIND;;1;129;39
POINT (4.36225891113281 48.8426894283184);1546;Vent de Cernon;Cernon;WIND;;1;68;93
POINT (6.88435077667236 48.6138457675536);1547;Le Haut des Ailes (54);Igney, Foulcrey, Repaix;WIND;;1;77;76
POINT (4.0336067 49.6720958);1548;Lislet 1;Lislet;WIND;;1;98;54
POINT (-1.1967789 47.4593832);1549;Mésanger I;Mésanger, Pouillé-les-Coteaux;WIND;;1;59;40
POINT (4.0481046 49.6710475);1550;Montloué;Montcornet;WIND;;1;67;41
POINT (-0.830283164978027 46.0915076197639);1551;Péré;Péré;WIND;;1;131;38
POINT (-2.078475 48.023494);1552;Plélan-le-Grand;Plélan-le-Grand;WIND;;1;29;41
POINT (2.8404714 50.1766987);1553;Saint-Léger I;Saint-Léger;WIND;;1;98;136
POINT (-3.24982953383789 48.4542479604047);1554;Bourbriac;Bourbriac;WIND;;1;61;139
POINT (2.2077634 50.5857988);1555;Bomy;Bomy;WIND;;1;59;44
POINT (5.12297630310058 49.5976939728267);1556;Le Champ aux Roches;Vaux-lès-Mouzon;WIND;;1;103;40
POINT (5.06950378417968 48.3841881416038);1557;Les Eparmonts;Brachay, Blécourt, Ferrière-et-Lafolie;WIND;;1;56;71
POINT (4.73648071289062 47.4272743349106);1558;Pays de Saint-Seine;Bligny-le-Sec, Vilotte-Saint-Seine, Turcey, Saint-Martin-du-Mont;WIND;;1;134;139
POINT (5.47144889831542 48.0194390055226);1559;Is-en-Bassigny;Is-en-Bassigny;WIND;;1;125;139
POINT (5.28133392333984 47.784355535261);1560;Plateau de Langres;Orceveaux, Verseilles-le-Haut, Brennes;WIND;;1;125;77
POINT (5.3038215637207 48.793464527548);1561;Géry;Géry;WIND;;1;81;58
POINT (2.8404714 50.1766987);1562;Saint-Léger II;Saint-Léger;WIND;;1;98;56
POINT (0.0 -0.0);1563;Montauriol;NULL;WIND;;1;149;37
POINT (4.09687042236328 48.8479989847483);1564;Clamanges-Villeseneux;Clamanges, Villeseneux;WIND;;1;125;18
POINT (5.60508728027343 48.4660354806349);1565;La Montjoie;Vouthon-Haut;WIND;;1;108;75
POINT (0.087032318115235 46.4127717613174);1566;Lusignan;Lusignan;WIND;;1;17;33
POINT (5.64491271972656 49.4531172522301);1567;Longuyon 1;Viviers-sur-Chiers;WIND;;1;71;104
POINT (-0.653333 47.145278);1568;Les Crêtes;La Tourlandry, Coron;WIND;;1;115;93
POINT (5.58611869812011 48.4495854695325);1569;La Haute Borne-Vaudeville-le-Haut;Vaudeville-le-Haut;WIND;;1;108;74
POINT (4.034719 48.4982592);1570;Plaine Auboise;Premierfait;WIND;;1;125;105
POINT (2.88768768310546 49.8044801071885);1571;La Solerie;Hypercourt, Potte;WIND;;1;108;75
POINT (0.979413986206055 49.8477242343114);1572;Gueures;Gueures;WIND;;1;145;93
POINT (0.988426208496093 49.7385429635675);1573;Les Marettes;Saint-Pierre-Bénouville;WIND;;1;20;90
POINT (1.9722632 50.248108);1574;Le Nouvion Saint Riquier 1;Gueschart, Noyelles-en-Chaussée;WIND;;1;100;40
POINT (4.25840377807617 49.5618543139474);1575;Plaines du Porcien;Ecly, Son, Saint-Fergeux, Château-Porcien;WIND;;1;174;41
POINT (-0.4985828 48.3774339);1576;Le Horps;Chantrigné, Montreuil-Poulay, Champéon;WIND;;1;59;40
POINT (-0.62 48.37);1577;La Haie-Oisseau;Oisseau, La Haie Traversaine;WIND;;1;169;139
POINT (-0.288520751312262 48.3840661374389);1578;Crennes-sur-Fraubée;Crennes-sur-Fraubée;WIND;;1;169;139
POINT (6.86250686645507 48.9770622733263);1579;Les Hauteurs de l’Albe - Nelling;Gréning, Léning, Nelling;WIND;;1;58;40
POINT (-1.7607307434082 47.8538321601464);1580;La Belle Epine;Pléchâtel;WIND;;1;99;144
POINT (-3.16527051950123 48.3933519801159);1581;Coat-Piquet;Magoar, Kerpert;WIND;;1;51;36
POINT (-2.50263024288324 48.5283212233682);1582;Saint-Alban;Saint-Alban, Hénansal;WIND;;1;49;139
POINT (-3.2169512 48.5891629);1583;Coajou-Baslan;Plouisy;WIND;;1;100;40
POINT (-0.804914503020321 46.9174172112767);1584;La Gralière;Mauléon, Saint-Amand-sur-Sèvre;WIND;;1;48;76
POINT (-1.62280082702636 49.4295657019264);1585;Saint-Jacques-de-Néhou;Saint-Jacques-de-Néhou;WIND;;1;121;39
POINT (1.9858863 50.241804);1586;Le Nouvion Saint Riquier 2;Gueschart, Noyelles-en-Chaussée;WIND;;1;100;39
POINT (5.26622772216796 48.8126855105146);1587;Erize Saint Dizier;Erize Saint Dizier;WIND;;1;81;92
POINT (7.1679606 48.9870889);1588;Dehlingen;Dehlingen;WIND;;1;99;93
POINT (4.048771 48.450453);1589;Plaine Auboise;Grandes Chapelles, Chapelle-Vallon;WIND;;1;125;105
POINT (4.06009 48.4807929);1590;Plaine Auboise;Grandes Chapelles, Nozay et Voué;WIND;;1;125;105
POINT (6.9669245 49.1445242);1591;Portes de France;Bousbach, Kerbach, Cadenbronn;WIND;;1;140;139
POINT (2.79499053955078 44.1537603002301);1592;Levézou Salles-Curan;Salles-Curan;WIND;;1;48;140
POINT (1.76785469055175 48.3282375220871);1593;Louville-la-Chenard;Louville-la-Chenard;WIND;;1;168;138
POINT (2.8150749206543 43.1709288426147);1594;Fond de Plaine;Luc-sur-Orbieu;WIND;;1;48;73
POINT (5.3830577 48.7158058);1595;Nançois-le-Grand;Nançois-le-Grand;WIND;;1;123;92
POINT (5.88944435119628 49.2697647430716);1596;Anoux-Saint-Saumont;Anoux-Saint-Saumont;WIND;;1;108;75
POINT (5.3678718 48.6651283);1597;Pleichamp-La Renardière;Menaucourt, Chanteraine;WIND;;1;144;58
POINT (2.3005734 49.657042);1598;Breteuil-Paillart;Breteuil, Paillart;WIND;;1;115;92
POINT (3.39820861816406 49.754321716022);1599;Sery-Carrière Martin;Brissy-Hamégicourt, Séry-lès-Mézières, Ribemont, Villers-le-Sec;WIND;;1;134;58
POINT (3.44249725341796 49.7621953068817);1600;Sery-Carrière Martin;Brissy-Hamégicourt, Séry-lès-Mézières, Ribemont, Villers-le-Sec;WIND;;1;134;58
POINT (3.47579956054687 49.7725066679402);1601;Sery-Carrière Martin;Brissy-Hamégicourt, Séry-lès-Mézières, Ribemont, Villers-le-Sec;WIND;;1;134;58
POINT (2.14 50.16);1602;Le Moulin Prouville;Prouville;WIND;;1;49;139
POINT (3.00205707550048 50.0006915497657);1603;Nurlu;Nurlu;WIND;;1;134;58
POINT (-0.26 49.09);1604;Garcelles-Secqueville;Garcelles-Secqueville, Capeville, Conteville;WIND;;1;100;39
POINT (2.80155658721923 49.8435177968677);1605;Sole du Moulin-Vieux;Ablaincourt-Pressoir;WIND;;1;108;75
POINT (-0.85 49.11);1606;Sallen;Sallen;WIND;;1;84;39
POINT (-3.7 48.1);1607;Gouarem Menez;Roudouallec;WIND;;1;6;37
POINT (2.1904851 43.4225663);1608;Arfons 1;Arfons;WIND;;1;161;19
POINT (2.1904851 43.4225663);1609;Arfons 2;Arfons;WIND;;1;161;19
POINT (0.84 49.83);1610;La Gaillarde;Saint Pierre Le Viger, La Galliarde;WIND;;1;20;93
POINT (3.0025291442871 49.7324131011831);1611;Hombleux I;Hombleux;WIND;;1;98;56
POINT (5.58165550231933 48.4261250261341);1612;Séraumont;Séraumont;WIND;;1;108;75
POINT (2.56835460662841 43.4319174828462);1613;Trois Évêques;Albine, Sauveterre;WIND;;1;116;138
POINT (2.70023 44.3131363);1614;La Bouleste;Flavin, Pont-de-Salars;WIND;;1;85;57
POINT (2.8924477 44.1577623);1615;Castelnau-Pégayrols;Castelnau-Pégayrols;WIND;;1;84;40
POINT (1.71036205659174 50.3644983150519);1616;Tigny-Noyelle;Tigny-Noyelle;WIND;;1;100;40
POINT (2.9043109 44.1684683);1617;Les Pins;Castelnau-Peyragols;WIND;;1;84;40
POINT (9.37840900000003 42.935134);1618;Meria;Meria, Morsiglia;WIND;;2;44;NULL
POINT (2.73036003112792 44.0921469682723);1619;Ayssènes;Le Truel, Ayssènes;WIND;;1;49;23
POINT (3.0883306 45.1312255);1620;Talizat-Rézentières II;Talizat, Rézentières;WIND;;1;85;57
POINT (-0.703803700061029 48.8251409388113);1621;Rully;Rully;WIND;;1;169;139
POINT (-3.49832 48.45627);1622;La Lande du Vieux Pavé;Calanhel, Lohuec;WIND;;1;130;55
POINT (-1.03081 46.49469);1623;Nalliers;Nalliers;WIND;;1;131;37
POINT (0.1966061 45.832368);1624;Aussac-Vadalle;Aussac-Vadalle;WIND;;1;85;58
POINT (1.8470484 50.8284311);1625;Le Mont d’Aunay;Fiennes;WIND;;1;48;40
POINT (4.689152 48.2945845);1626;Lévigny;Lévigny;WIND;;1;146;76
POINT (4.94050025939941 49.6024780220341);1627;La Margotte;Raucourt-et-Flaba;WIND;;1;103;139
POINT (3.4468839 50.1801215);1628;Chemin de Grès;Saint-Hilaire-lez-Cambrais;WIND;;1;27;120
POINT (1.5350928 48.2214238);1629;Canton de Bonneval;Bonneval, Neuvy-en-Dunois;WIND;;1;48;140
POINT (0.5743582 49.8385537);1630;Veulettes-sur-Mer;Veulettes-sur-Mer;WIND;;1;48;74
POINT (2.4088887 49.7191548);1631;Le Val de Noye;Louvrechy, Thory, Chirmont, Sourdon;WIND;;1;168;105
POINT (4.75 44.75);1632;Le Pouzin;Le Pouzin;WIND;;1;35;92
POINT (4.3069086 44.7598852);1633;Labastide-sur-Bésorgues;Labastide-sur-Bésorgues;WIND;;1;30;35
POINT (-1.44620441727858 49.075124766488);1634;Echalot;Gratot;WIND;;1;71;39
POINT (1.00313950572622 49.0954843415133);1635;Quittebeuf;Quittebeuf;WIND;;1;47;77
POINT (-0.358979649664396 46.7115247537912);1636;Le Colombier;Saint-Germain-de-Longue-Chaume;WIND;;1;48;76
POINT (-0.884378422323293 46.3599131338409);1637;Canal de Gargouilleau;Vix, Le Gué-de-Velluire;WIND;;1;71;77
POINT (3.2455908 49.1127672);1638;Le Vieux Moulin - Hautevesnes;Hautevesnes;WIND;;1;108;75
POINT (4.01194095611572 44.6640440611128);1639;La Montagne ardéchoise;Saint-Étienne-de-Lugdarès, Astet, Cham de Longe;WIND;;1;150;40
POINT (-0.1949854 48.9310251);1640;Falaise-Soulangy;Aubigny, Soulangy, Saint-Pierre-de-Canivet;WIND;;1;161;74
POINT (4.73997831344604 44.3081036524202);1641;Bollène;Bollène;WIND;;1;35;92
POINT (-1.267907 48.9091635);1642;Sourdeval-les-Bois;Sourdeval-les-Bois;WIND;;1;71;39
POINT (4.52766 48.1630593);1643;Vallée de l’Arce;Eguilly Sous Bois;WIND;;1;56;77
POINT (1.8142616 50.9288426);1644;Eurotunnel;Coquelles;WIND;;1;99;36
POINT (-0.23566961288452 48.4261392651252);1645;Les Près Baron;Saint-Cyr-en-Pail;WIND;;1;103;41
POINT (-1.2275136 47.5039904);1646;Beauséjour;Pannecé, Riaillé, Bonnoeuvre;WIND;;1;173;139
POINT (-0.25564 49.12206);1647;Frénouville;Frénouville;WIND;;1;99;41
POINT (-0.148707 49.0778838);1648;Fierville-Bray I;Fierville-Bray;WIND;;1;48;77
POINT (3.02106857299804 45.4213471497805);1649;La Mayrand;Roche-Charles-la-Mayrand;WIND;;1;NULL;36
POINT (3.06896209716796 45.436285562529);1650;Le Cezallier;La Chapelle-Marcousse, Ardes;WIND;;1;55;36
POINT (1.6497737 48.2762533);1651;Les Egrouettes;Voves;WIND;;2;167;110
POINT (1.0734819 46.2678417);1652;Basse-Marche;Azat-le-Ris, Verneuil-Moustiers, Dinsac, Tersannes, Oradour-Saint-Genest, Le Dorat, Saint-Sornin-la-Marche;WIND;;2;121;NULL
POINT (4.19463157653808 48.8941796600648);1653;Germinon-Velye;Germinon, Vélye;WIND;;1;68;79
POINT (2.2331428527832 43.0011320279836);1654;Roquetaillade;Roquetaillade, Conilhac-de-la-Montagne;WIND;;1;36;54
POINT (-2.5138521194458 47.889931322446);1655;Saint-Servant-sur-Oust;Lizio, Saint Servant Sur Oust;WIND;;1;68;41
POINT (2.4297863 50.3275961);1656;Les Champs aux Chats;Maizières;WIND;;1;121;140
POINT (2.8845661 43.7584367);1657;Bois de Merdelou;Peux-et-Couffouleux;WIND;;1;160;40
POINT (-0.017991 48.135788);1658;Champagne Conlinoise;Conlie, Neuvillalais;WIND;;1;127;128
POINT (2.7985152 44.3362667);1659;Arques;Arques;WIND;;1;127;39
POINT (-0.5242745 46.8398825);1660;Bressuire;Bressuire;WIND;;1;17;33
POINT (2.7242033 50.1125035);1661;Coquelicot 2;Miraumont;WIND;;1;88;43
POINT (-0.7871 47.1889);1662;Le Fouy;St-Georges-des-Gardes;WIND;;1;115;93
POINT (1.95083680957031 48.3764084246842);1663;Les Vingt Sétiers (28);Oysonville;WIND;;1;84;43
POINT (-1.4852086 47.637479);1664;La Renardière;Saint-Vincent-des-Landes, Issé;WIND;;1;127;77
POINT (0.743465 44.15376);1665;St-Jean-de-Thurac;NULL;WIND;;1;NULL;NULL
POINT (0.37935 44.297792);1666;Lagarrigue;NULL;WIND;;1;NULL;NULL
POINT (2.76778699632564 50.1383039001958);1667;La Sole du Bois;Achiet-le-Grand, Courcelles-le-Comte;WIND;;1;98;139
POINT (1.34041786193847 50.0099454448552);1668;Forières II;Criel-sur-Mer, Saint-Martin-le-Gaillard;WIND;;1;161;23
POINT (2.9850573 42.9999569);1669;L’Olivier;Roquefort-des-Corbières;WIND;;1;127;40
POINT (3.6188948 43.5328073);1670;Nord Bassin de Thau II;Montbazin, Villeveyrac, Poussan;WIND;;1;48;74
POINT (2.84879469999998 50.2665951580472);1671;Wancourt;Wancourt;WIND;;1;98;138
POINT (2.01091658623045 49.7930557909103);1672;Croixrault;Croixrault;WIND;;1;99;43
POINT (-2.78874 47.86088);1673;Bignan;Bignan;WIND;;1;99;144
POINT (-2.7697014 47.9509565);1674;Moréac;Moréac;WIND;;1;85;58
POINT (-2.7767275 48.0028083);1675;Le Landier du Rohallet;Réguiny, Crédin;WIND;;1;53;41
POINT (2.54923582077026 48.6192150053514);1676;Lieusaint;Lieusaint;WIND;;1;NULL;NULL
POINT (-1.2075808 49.3937418);1677;Sainte-Marie-du-Mont;Sainte-Marie-du-Mont;WIND;;1;166;NULL
POINT (-0.47242759419555 46.6463340138918);1678;Vernoux-en-Gâtine;Vernoux-en-Gâtine;WIND;;1;171;139
POINT (-2.7423262 48.0119567);1679;Grand Place;Pleugriffet, Crédin;WIND;;1;169;58
POINT (3.8152118 49.7009135);1680;Autremencourt;Neuville Bosmont, Curieux, Autremencourt;WIND;;1;70;93
POINT (1.92363739013671 48.2540554418606);1681;Le Grand Camp;Barmainville, Oinville-Saint-Liphard, Rouvray-Saint-Denis, Neuvy-en-Beauce;WIND;;1;84;41
POINT (3.00991058349609 49.7345766704371);1682;Hombleux II;Hombleux;WIND;;1;98;56
POINT (2.7215735 49.8392642);1683;Vauvillers 2;Vauvilliers, Framerville Rainecourt, Herleville, Lihons;WIND;;1;98;138
POINT (-4.055448 48.17675);1684;Saint-Coulitz;Saint-Coulitz;WIND;;1;68;39
POINT (-2.446425 48.124466);1685;Ménéac;Ménéac;WIND;;1;68;37
POINT (2.1193393 48.2170694);1686;Le Vieux Moulin;Charmont-en-Beauce;WIND;;1;49;3
POINT (3.9179434 48.5333801);1687;Les Ailes d’Argensol;Longueville-sur-Aube;WIND;;1;164;41
POINT (6.66269302368164 49.2699887601052);1688;Berviller-en-Moselle;Berviller-en-Moselle;WIND;;1;4;75
POINT (5.26073455810546 48.4730350793796);1689;Les Hauts Pays;Epizon, Chambroncourt, Leurville, Germay, Germisay, Thonnances-les-Moulins, Pansey, Aingoulaincourt, Effincourt;WIND;;1;77;77
POINT (3.52463722229003 49.9002738218913);1690;Noyales;Hauteville, Noyales;WIND;;1;168;49
POINT (1.94048467514653 50.3602842179882);1691;Bois de Morval;Tortefontaine, Mouriez;WIND;;1;98;139
POINT (2.10352366715085 50.0583187169152);1692;Le Miroir;Domart-en-Ponthieu, Saint-Léger-lès-Domart;WIND;;1;36;139
POINT (-1.63732767105102 46.9895769067569);1693;La Limouzinière;La Limouzinière;WIND;;1;161;77
POINT (-1.70099258422851 46.9923871276227);1694;La Marne;La Marne;WIND;;1;161;77
POINT (4.197992 48.4374752);1695;Charmont-sous-Barbuise;Charmont-sous-Barbuise;WIND;;1;71;76
POINT (4.212649 48.5634763);1696;L’Huître et Grandville;L’Huître, Grandville;WIND;;1;161;139
POINT (3.846093 48.4549351);1697;Chemin de Méry;Orvilliers-Saint-Julien;WIND;;1;69;41
POINT (4.9907112121582 48.308546093554);1698;Mont Gimont;Ambonville, Cerisières, Rouécourt, Leschères-sur-le-Blaiseron, Guindrecourt-sur-Blaise, Flammerécourt, Baznacourt;WIND;;1;134;139
POINT (-0.0302098 46.4089286);1699;Pamproux;Pamproux, Soudan;WIND;;1;161;58
POINT (-0.1504895 49.0635111);1700;Fierville-Bray II;Fierville-Bray;WIND;;1;48;76
POINT (0.27444 48.61014);1701;Gâprée;Gaprée, Trémont;WIND;;1;99;144
POINT (-4.6438 48.456);1702;Lanrivoaré II;Lanrivoaré;WIND;;1;36;54
POINT (4.3494701385498 48.8524043595297);1703;Vent de Cernon;Cernon;WIND;;1;68;93
POINT (3.6280121 44.6940304);1704;La Croix de Bruggio;Saint-Sauveur-de-Ginestoux;WIND;;1;82;18
POINT (5.64491271972656 49.4531172522301);1705;Longuyon 2;Haucourt-Moulaine;WIND;;1;71;104
POINT (-2.55884885787963 47.8723742649094);1706;Cruguel;Cruguel;WIND;;1;169;138
POINT (-2.34287738800048 47.9528000445075);1707;Pigeon Blanc;Campénéac;WIND;;1;6;41
POINT (2.232309 49.678584);1708;Moulin de la Somme;Bonneuil-les-Eaux;WIND;;1;76;93
POINT (2.511406 49.603813);1709;Plateau Picard 1;Ferrières, Royaucourt, Welles-Pérennes;WIND;;1;63;40
POINT (2.511406 49.603813);1710;Plateau Picard 1;Ferrières, Royaucourt, Welles-Pérennes;WIND;;1;63;39
POINT (1.7351087 50.3029993);1711;Vron 1;Vron;WIND;;1;99;41
POINT (4.989853 44.658946);1712;La Répara Auriples;NULL;WIND;;1;NULL;40
POINT (3.4699804 47.4722048);1713;Clamecy;Clamecy, Oisy;WIND;;1;4;77
POINT (2.7968682 43.2927982);1714;Pouzols;Pouzols-Minervois;WIND;;1;48;136
POINT (0.45380283834983 49.981248464556);1715;Fécamp Offshore;NULL;WIND;;4;73;NULL
POINT (3.636668 50.247321);1716;Canton du Quesnoy;Sepmeries;WIND;;1;48;77
POINT (3.6188948 43.5328073);1717;Nord Bassin de Thau I;Montbazin, Villeveyrac, Poussan;WIND;;1;48;73
POINT (5.31583786010742 48.3921679296137);1718;Les Hauts Pays;Epizon, Chambroncourt, Leurville, Germay, Germisay, Thonnances-les-Moulins, Pansey, Aingoulaincourt, Effincourt;WIND;;1;77;77
POINT (5.38021087646484 48.3389076708027);1719;Les Hauts Pays;Epizon, Chambroncourt, Leurville, Germay, Germisay, Thonnances-les-Moulins, Pansey, Aingoulaincourt, Effincourt;WIND;;1;77;77
POINT (2.89 43.03);1720;Plan du Pal;Lastours, Portel-des-Corbières;WIND;;1;127;40
POINT (-1.2179153 48.1878165);1721;Balazé;Balazé;WIND;;1;127;41
POINT (3.9712826 48.5036081);1722;Entre Seine et Aube;Grandes Chapelles;WIND;;1;108;77
POINT (-0.1623576 46.3489639);1723;Souvigné;Souvigné;WIND;;1;85;57
POINT (2.78417587280273 49.6711829815602);1724;Beuvraignes;Laucourt, Beuvraignes;WIND;;1;161;9
POINT (-2.10899 47.18555);1725;Saint-Michel-Chef-Chef;Saint-Michel-Chef-Chef;WIND;;1;161;77
POINT (-0.1823867 46.2363753);1726;Le Teillat;Celles-sur-Belle, Le Teillat;WIND;;1;1;41
POINT (-1.4934918 47.0058245);1727;Saint-Philbert-de-Bouaine II;Saint-Philbert-de-Bouaine;WIND;;1;161;77
POINT (-1.4934918 47.0058245);1728;Saint-Philbert-de-Bouaine I;Saint-Philbert-de-Bouaine;WIND;;1;161;77
POINT (-2.025409 47.415907);1729;Campbon;Campbon;WIND;;1;115;93
POINT (-1.2546943 47.5002699);1730;La Vallière;Pannecé, Riaillé, Bonnoeuvre;WIND;;1;173;139
POINT (4.57744352423094 48.8734065938638);1731;Mont de l’Arbre;La Chaussée sur Marne;WIND;;1;68;77
POINT (5.25524139404296 48.827096413754);1732;Beauregard;Rumont, Vavincourt;WIND;;1;108;75
POINT (4.512522 48.1628797);1733;Vallée de l’Arce;Bertignolles;WIND;;1;56;77
POINT (0.155041133251983 46.0316601563505);1734;La Faye - La Chèvrerie;La Faye, La Chèvrerie;WIND;;1;161;139
POINT (-61.0500466 16.3208604);1735;Désirade IV;La Désirade;WIND;;1;127;65
POINT (6.72371864318847 47.3561818412176);1736;Lomont;Vyt-les Belvoir, Valonne, Solemont, Feule;WIND;;1;60;139
POINT (5.05439758300781 48.3274956640323);1737;Mont Gimont;Ambonville, Cerisières, Rouécourt, Leschères-sur-le-Blaiseron, Guindrecourt-sur-Blaise, Flammerécourt, Baznacourt;WIND;;1;134;139
POINT (-2.4618087 48.0003134);1738;Beausoleil;Taupont, Saint-Malo-des-Trois-Fontaines;WIND;;1;53;41
POINT (2.16301918029785 50.4733481662017);1739;Fruges;Fruges, Coupelle-Vieille, Radinghem, Verchin, Ambricourt, Crequy, Hezecques;WIND;;1;121;39
POINT (2.13581085205078 50.493610006561);1740;Fruges;Fruges, Coupelle-Vieille, Radinghem, Verchin, Ambricourt, Crequy, Hezecques;WIND;;1;121;39
POINT (2.17091560363769 50.4833982510124);1741;Fruges;Fruges, Coupelle-Vieille, Radinghem, Verchin, Ambricourt, Crequy, Hezecques;WIND;;1;121;39
POINT (2.20121383666992 50.5399447165604);1742;Fruges;Fruges, Coupelle-Vieille, Radinghem, Verchin, Ambricourt, Crequy, Hezecques;WIND;;1;121;39
POINT (2.09890365600585 50.5467082883855);1743;Fruges;Fruges, Coupelle-Vieille, Radinghem, Verchin, Ambricourt, Crequy, Hezecques;WIND;;1;121;39
POINT (2.09753036499023 50.5138631604014);1744;Fruges;Fruges, Coupelle-Vieille, Radinghem, Verchin, Ambricourt, Crequy, Hezecques;WIND;;1;121;39
POINT (1.3552056 46.9113899);1745;Les Rochers;Saint-Genou;WIND;;1;168;138
POINT (2.06439971923828 46.9845854731423);1746;Les Barbes d’Or;Migny, Saint-Georges-sur-Arnon;WIND;;1;115;93
POINT (6.83195114135742 48.9639906248641);1747;Les Hauteurs de l’Albe - Gréning;Gréning, Léning, Nelling;WIND;;1;58;40
POINT (4.55572128295898 49.3573337628606);1748;Machault;Bourcq, Contreuve, Leffincourt, Machault, Semide;WIND;;1;144;58
POINT (2.0034512 49.9381154);1749;Quesnoy sur Airaines;Quesnoy sur Airaines;WIND;;1;168;103
POINT (5.23841857910156 47.7211956416878);1750;Langres Sud;Aujeurres, Leuchey, Baissey, Saint-Broingt-les-Fosses, Le Val-d’Esnoms, Vesvres-sous-Chalancey, Vaillant;WIND;;1;134;77
POINT (-0.18032295822752 46.2335748576329);1751;Mont Jarron;Saint-Martin-lès-Melle;WIND;;1;168;138
POINT (2.35570907592773 50.4469018696683);1752;Valhuon II;Hestrus, Valhuon, Tangry;WIND;;1;99;105
POINT (4.167318 48.4477268);1753;Charmont-sous-Barbuise;Charmont-sous-Barbuise;WIND;;1;71;76
POINT (4.481111 48.1547224);1754;Vallée de l’Arce;Chervey;WIND;;1;56;77
